"","LabID","majority_class_totalProb","summed_prob","majority_class_probs","second_class","second_prob","second_class_probs","majority_class_ConfRunsCount","confident_called_runs","confident_runs_total","agree","JA_struc","JC_struc","pure_K2_v1_JPfastStruc","pure_K2_v2_JPfastStruc","pure_K3_v1_JPfastStruc","pure_K3_v2_JPfastStruc","pure_K3_v3_JPfastStruc","pure_K4_v1_JPfastStruc","pure_K4_v2_JPfastStruc","pure_K4_v3_JPfastStruc","pure_K4_v4_JPfastStruc","pure_K5_v1_JPfastStruc","pure_K5_v2_JPfastStruc","pure_K5_v3_JPfastStruc","pure_K5_v4_JPfastStruc","pure_K5_v5_JPfastStruc","NewHyb_FinalAssignment"
"2674","100490_1836_S25_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.94193,0.05807,2.5e-05,0.999949,2.5e-05,0.569322,1.6e-05,0.349543,0.081119,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,"JC"
"2675","100491_1837_S26_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999861,0.000139,2.5e-05,0.999949,2.5e-05,0.999952,1.6e-05,1.6e-05,1.6e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,1.2e-05,"JC"
"2676","100492_1838_S27_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.308004,0.691996,0.999949,2.5e-05,2.5e-05,1.6e-05,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2677","100493_1839_S28_","JC",4.96552,"0.967; 1; 0.999; 1; 1","BC6JC",0.03432,"0.033; 0; 0.001; 0; 0","JC",5,5,TRUE,0.000287,0.999713,0.999702,0.000298,2.5e-05,0.999949,2.5e-05,0.887282,0.112685,1.6e-05,1.6e-05,1.2e-05,0.304082,1.2e-05,0.695881,1.2e-05,"JC"
"2678","100494_1840_S29_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.341852,0.658148,0.999949,2.5e-05,2.5e-05,0.250436,1.6e-05,1.6e-05,0.749532,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2679","100495_1841_S30_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.5e-05,0.999955,0.999794,0.000206,2.5e-05,0.999949,2.5e-05,0.846626,0.153342,1.6e-05,1.6e-05,1.2e-05,0.275231,1.2e-05,0.724732,1.2e-05,"JC"
"2680","100496_1842_S31_","BC6JC",1.97652,"0.944; 0.008; 0.215; 0.14; 0.67","JC",1.86303,"0.002; 0.992; 0.785; 0.085; 0","JC",2,4,FALSE,0.009395,0.990605,0.696651,0.303349,2.6e-05,0.999949,2.6e-05,0.999952,1.6e-05,1.6e-05,1.6e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,"complexBC_JC"
"2681","100497_1843_S32_","BCJCxBCJA",3.99579,"0.036; 0.969; 0.991; 1; 1","F1",0.99484,"0.964; 0.031; 0; 0; 0","BCJCxBCJA",4,5,TRUE,0.478026,0.521974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBCJA"
"2682","100498_1844_S33_","BC4JC",4.19123,"0.982; 0.988; 0.984; 0.317; 0.92","BC5JC",0.69606,"0.011; 0.003; 0.002; 0.671; 0.009","BC4JC",4,4,TRUE,0.027773,0.972227,0.43596,0.56404,0.707134,0.055966,0.2369,0.451513,1.6e-05,1.6e-05,0.548454,1.2e-05,1.2e-05,1.2e-05,0.395337,0.604627,"BC4JC"
"2683","100499_1845_S34_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.9e-05,0.999961,0.991111,0.008889,0.034482,0.965492,2.5e-05,0.068074,1.6e-05,0.931893,1.6e-05,1.2e-05,0.733032,0.01513,1.2e-05,0.251814,"JC"
"2684","100500_1846_S35_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.858983,0.141017,0.257478,0.742497,2.5e-05,1.6e-05,1.6e-05,0.865767,0.1342,1.2e-05,1.2e-05,0.302852,1.2e-05,0.697111,"JC"
"2685","100501_1847_S36_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.99973,0.00027,0.409522,2.6e-05,0.590452,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.861194,1.2e-05,1.2e-05,0.138769,"JC"
"2686","100502_1848_S37_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.341592,0.658408,0.945817,2.5e-05,0.054158,0.199182,0.03406,1.6e-05,0.766741,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2687","100503_1849_S38_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.23983,0.76017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2688","100504_1850_S39_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.313054,0.686946,0.999949,2.5e-05,2.5e-05,0.234641,1.6e-05,1.6e-05,0.765327,1.2e-05,1.2e-05,0.867953,1.2e-05,0.13201,"JC"
"2689","100505_1851_S40_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999568,0.000432,0.023994,0.97598,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2690","100506_1852_S41_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.9998,2e-04,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.265772,1.2e-05,1.2e-05,0.734192,"JC"
"2691","100507_1853_S42_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4e-05,0.99996,0.981703,0.018297,0.058932,0.924139,0.016929,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,0.230981,1.2e-05,0.768982,"JC"
"2692","100508_1854_S43_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.7e-05,0.999963,0.496752,0.503248,0.720758,0.279217,2.5e-05,1.6e-05,1.6e-05,0.469512,0.530455,1.2e-05,1.2e-05,0.704382,1.2e-05,0.295581,"JC"
"2693","100509_1855_S44_","F1",2.98409,"0; 1; 0.984; 1; 0","BCJCxBCJA",2.01591,"1; 0; 0.016; 0; 1","F1",3,5,TRUE,0.481156,0.518844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1"
"2694","100510_1856_S45_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.367806,0.632194,0.999949,2.5e-05,2.6e-05,1.6e-05,1.6e-05,0.274823,0.725144,1.2e-05,1.2e-05,0.89959,1.2e-05,0.100373,"JC"
"2695","100511_1857_S46_","F2",3.66607,"0.995; 0.989; 0.511; 0.174; 0.998","F1xF2",1.316,"0; 0; 0.489; 0.826; 0.001","F2",3,4,TRUE,0.601846,0.398154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2"
"2696","100512_1858_S47_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.385548,0.614452,0.914896,0.015717,0.069387,1.6e-05,1.6e-05,0.300391,0.699576,1.2e-05,1.2e-05,0.86672,1.2e-05,0.133243,"JC"
"2697","100514_1860_S49_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.403363,0.596637,0.93529,2.5e-05,0.064684,1.6e-05,1.6e-05,0.339835,0.660133,0.116034,1.2e-05,0.883929,1.2e-05,1.2e-05,"JC"
"2698","100515_1861_S50_","JA",4.99973,"1; 1; 1; 1; 1","BC6JA",0.00023,"0; 0; 0; 0; 0","JA",5,5,TRUE,0.999964,3.6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JA"
"2699","100516_1862_S51_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.348798,0.651202,0.999949,2.5e-05,2.5e-05,0.248317,1.6e-05,1.6e-05,0.751651,1.2e-05,1.2e-05,0.873468,1.2e-05,0.126495,"JC"
"2700","100517_1863_S52_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.272164,0.727836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2701","100518_1864_S53_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.987575,0.012425,0.046539,0.953436,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,0.132307,1.2e-05,0.867656,"JC"
"2702","100519_1865_S54_","F1xBCJA",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F1xBCJA",5,5,TRUE,0.624795,0.375205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1xBCJA"
"2703","100520_1866_S55_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4e-05,0.99996,0.988679,0.011321,0.035772,0.964203,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,0.137404,1.2e-05,0.862559,"JC"
"2704","100521_1867_S56_","BC2JC",2.81913,"0.033; 0; 0.945; 0.945; 0.896","BCJCxBC3JC",1.10682,"0.933; 0.039; 0.009; 0.054; 0.072","BC2JC",3,5,TRUE,0.137745,0.862255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC2JC"
"2705","100522_1868_S57_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.977951,0.022049,0.074285,0.925689,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,0.079502,1.2e-05,0.152193,1.2e-05,0.76828,"JC"
"2706","100523_1869_S58_","F1",3.93103,"1; 1; 1; 0; 0.931","BCJCxBCJA",1.06895,"0; 0; 0; 1; 0.069","F1",4,5,TRUE,0.478636,0.521364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1"
"2707","100524_1870_S59_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.6e-05,0.999964,0.999755,0.000245,2.5e-05,0.999949,2.5e-05,0.17739,1.6e-05,0.822577,1.6e-05,1.2e-05,0.204058,0.033366,1.2e-05,0.762552,"JC"
"2708","100525_1871_S60_","BCJAxBCJA",4.23135,"0.731; 0.72; 0.987; 0.847; 0.945","BCJA",0.56007,"0.245; 0.279; 0.012; 0.022; 0.001","BCJAxBCJA",3,3,TRUE,0.77516,0.22484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJAxBCJA"
"2709","100526_1872_S61_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.998476,0.001524,0.028724,0.97125,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,0.141266,1.2e-05,0.858697,"JC"
"2710","100527_1873_S62_","BCJA",4.00799,"1; 0.999; 0.995; 0.881; 0.133","BCJAxBCJA",0.93012,"0; 0.001; 0.005; 0.09; 0.834","BCJA",4,5,TRUE,0.776851,0.223149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJA"
"2711","100528_1874_S63_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.977441,0.022559,0.055338,0.944636,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,0.078229,1.2e-05,0.921734,"JC"
"2712","100529_1875_S64_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.7e-05,0.999963,0.990735,0.009265,0.046982,0.952994,2.4e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2713","100530_1876_S65_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.866451,0.133549,0.212869,0.787105,2.5e-05,1.6e-05,1.6e-05,0.887099,0.112868,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,"JC"
"2714","100531_1877_S66_","BC3JC",2.27564,"0.25; 0.912; 0.358; 0.746; 0.01","BC3JCxBC3JC",1.29072,"0.637; 0.028; 0.466; 0.155; 0.005","BC3JC",1,1,TRUE,0.064597,0.935403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complexBC_JC"
"2715","100532_1878_S67_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999775,0.000225,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,"JC"
"2716","100533_1879_S68_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999773,0.000227,2.5e-05,0.939303,0.060672,1.6e-05,1.6e-05,0.999952,1.6e-05,0.121999,0.877964,1.2e-05,1.2e-05,1.2e-05,"JC"
"2717","100534_1880_S69_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.985151,0.014849,0.036182,0.963793,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,1.2e-05,0.097879,1.2e-05,0.902084,"JC"
"2718","100535_1881_S70_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.99975,0.00025,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.928057,1.2e-05,1.2e-05,0.071907,"JC"
"2719","100536_1882_S71_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.331034,0.668966,0.999949,2.5e-05,2.6e-05,0.04857,1.6e-05,0.177144,0.77427,1.2e-05,0.082139,0.917824,1.2e-05,1.2e-05,"JC"
"2720","100537_1883_S72_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999775,0.000225,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999371,1.2e-05,1.2e-05,0.000592,"JC"
"2721","100538_1884_S73_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.283569,0.716431,0.999949,2.5e-05,2.5e-05,1.6e-05,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2722","100539_1885_S74_","F1",3.86374,"1; 0.933; 0; 0.946; 0.984","BCJCxBCJA",1.13621,"0; 0.067; 1; 0.054; 0.016","F1",4,5,TRUE,0.477619,0.522381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1"
"2723","100540_1886_S75_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.332213,0.667787,0.999949,2.5e-05,2.6e-05,1.6e-05,1.6e-05,0.258866,0.741102,1.2e-05,1.2e-05,0.915423,1.2e-05,0.08454,"JC"
"2724","100541_1887_S76_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.7e-05,0.999963,0.996877,0.003123,2.5e-05,0.916074,0.0839,1.6e-05,0.006811,0.993156,1.6e-05,1.2e-05,0.988068,1.2e-05,1.2e-05,0.011895,"JC"
"2725","100542_1888_S77_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.000174,0.999826,0.99995,2.5e-05,2.5e-05,1.6e-05,1.6e-05,1.6e-05,0.999952,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2726","100543_1889_S78_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999762,0.000238,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.707244,1.2e-05,1.2e-05,0.292719,"JC"
"2727","100544_1890_S79_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.191594,0.808406,0.999949,2.5e-05,2.5e-05,1.6e-05,1.6e-05,0.102316,0.897652,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2728","100545_1891_S80_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999638,0.000362,0.018106,0.934416,0.047478,0.187253,1.6e-05,0.812715,1.6e-05,1.2e-05,0.647801,1.2e-05,1.2e-05,0.352162,"JC"
"2729","100546_1892_S81_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.000135,0.999865,0.99995,2.5e-05,2.5e-05,1.6e-05,1.6e-05,1.6e-05,0.999952,1.2e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,"JC"
"2730","100547_1893_S82_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999565,0.000435,0.012499,0.987475,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2731","100548_1894_S83_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.7e-05,0.999963,0.737175,0.262825,0.407862,0.592112,2.5e-05,0.506453,1.6e-05,0.194359,0.299172,1.2e-05,1.2e-05,0.376303,1.2e-05,0.62366,"JC"
"2732","100549_1895_S84_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.9e-05,0.999961,0.999818,0.000182,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2733","100550_1896_S85_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.970171,0.029829,0.11025,0.889724,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.935637,0.064326,1.2e-05,1.2e-05,"JC"
"2734","100551_1897_S86_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999781,0.000219,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.885268,1.2e-05,1.2e-05,0.114695,"JC"
"2735","100552_1898_S87_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.8e-05,0.999962,0.931294,0.068706,0.180946,0.819029,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.816693,0.11845,1.2e-05,0.064832,"JC"
"2736","100553_1899_S88_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999836,0.000164,2.5e-05,0.99019,0.009785,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2737","100554_1900_S89_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.666656,0.333344,0.530555,0.46942,2.5e-05,1.6e-05,1.6e-05,0.655001,0.344967,1.2e-05,0.505287,0.494676,1.2e-05,1.2e-05,"JC"
"2738","100555_1901_S90_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.99973,0.00027,0.006583,0.993391,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2739","100556_1902_S91_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.965496,0.034504,0.10162,0.898355,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.987879,1.2e-05,1.2e-05,0.012084,"JC"
"2740","100557_1903_S92_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999777,0.000223,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2741","100558_1904_S93_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.99982,0.00018,2.5e-05,0.999949,2.5e-05,0.999952,1.6e-05,1.6e-05,1.6e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,"JC"
"2742","100560_MartinWGS1_S95_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.3e-05,0.999967,0.412259,0.587741,0.800574,0.199401,2.5e-05,0.230417,0.088451,1.6e-05,0.681116,1.2e-05,1.2e-05,0.790588,1.2e-05,0.209375,"JC"
"2743","100561_MartinWGS2_S96_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999742,0.000258,2.5e-05,0.999949,2.5e-05,0.016139,1.6e-05,0.983829,1.6e-05,0.311689,1.2e-05,0.094298,1.2e-05,0.593989,"JC"
"2744","100562_MartinWGS3_S97_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999838,0.000162,2.5e-05,0.999949,2.5e-05,0.527821,1.6e-05,0.472147,1.6e-05,0.035325,1.2e-05,1.2e-05,1.2e-05,0.964638,"JC"
"2745","100563_1906_S98_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.999812,0.000188,2.5e-05,0.999949,2.5e-05,0.097071,1.6e-05,0.902897,1.6e-05,1.2e-05,1.2e-05,0.095985,1.2e-05,0.903978,"JC"
"2746","100564_1907_S99_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999779,0.000221,2.5e-05,0.999949,2.5e-05,0.016949,1.6e-05,0.983019,1.6e-05,1.2e-05,0.971317,0.028646,1.2e-05,1.2e-05,"JC"
"2747","100565_1908_S100_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.6e-05,0.999964,0.99979,0.00021,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.650419,1.2e-05,1.2e-05,0.349544,"JC"
"2748","100566_1909_S101_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999718,0.000282,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.697744,1.2e-05,1.2e-05,0.302219,"JC"
"2749","100567_1910_S102_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.99982,0.00018,2.5e-05,0.999949,2.5e-05,0.488424,1.6e-05,0.511544,1.6e-05,1.2e-05,0.10311,1.2e-05,1.2e-05,0.896853,"JC"
"2750","100568_1911_S103_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.262475,0.737525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
