,index_number,LabID,JP_fastStruc_K2_JA,JP_fastStruc_K2_JC,Country,Description,latitude_dd,Longitude_dd,Canker,mapid,dbh_mm,Natural.Forest.Plantation,Situation,Sample.collection.Year,Resource
2340,498,079219_498_S224_,3.40E-05,0.999966,USA,S-4,41.3,-74.94,Y,Ferver,NA,Natural Forest,Exact Location,2024,Leaves
2341,499,079220_499_S225_,3.40E-05,0.999966,USA,S-5,41.88,-73.63,Y,Ferver,NA,Natural Forest,Exact Location,2024,Leaves
2342,500,079221_500_S226_,3.50E-05,0.999965,USA,S-6,41.66,-73.84,Y,Ferver,NA,Natural Forest,Exact Location,2024,Leaves
2343,501,079222_501_S227_,3.40E-05,0.999966,USA,S-7,41.7,-79.26,Y,Ferver,NA,Natural Forest,Exact Location,2024,Leaves
2344,502,079223_502_S228_,3.40E-05,0.999966,USA,S-8,41.68,-73.95,Y,Ferver,NA,Natural Forest,Exact Location,2024,Leaves
2345,503,079224_503_S229_,3.40E-05,0.999966,USA,S-9,41.7,-73.66,Y,Ferver,NA,Natural Forest,Exact Location,2024,Leaves
2346,1159,095427_1159_S294_,3.40E-05,0.999966,USA,"sample1,saugertiesNY",42.11,-74.05,Y,Darbes,NA,Plantation or private property,City level,2024,Leaves
2347,1160,095428_1160_S295_,3.70E-05,0.999963,USA,"sample2,saugertiesNY",42.11,-74.05,Y,Darbes,NA,Plantation or private property,City level,2024,Leaves
2348,1161,095429_1161_S296_,3.50E-05,0.999965,USA,"sample3,saugertiesNY",42.11,-74.1,N,Darbes,NA,Plantation or private property,City level,2024,Leaves
2349,1162,095430_1162_S297_,3.40E-05,0.999966,USA,"sample4,saugertiesNY",42.11,-74.05,N,Darbes,NA,Plantation or private property,City level,2024,Leaves
2350,1163,095431_1163_S298_,0.178657,0.821343,USA,"sample5,saugertiesNY",42.12,-74.05,N,Darbes,NA,Plantation or private property,City level,2024,Leaves
2351,1164,095432_1164_S299_,3.70E-05,0.999963,USA,"sample6,saugeriesNY",42.11,-74.05,N,Darbes,NA,Plantation or private property,City level,2024,Leaves
2352,1165,095433_1165_S300_,3.40E-05,0.999966,USA,"sample7,saugertiesNY",42.11,-74.05,N,Darbes,NA,Plantation or private property,City level,2024,Leaves
2353,1166,095434_1166_S301_,0.189134,0.810866,USA,"sample8,saugeritesNY",42.11,-74.01,N,Darbes,NA,Plantation or private property,City level,2024,Leaves
2354,2056,100713_2056_S248_,3.40E-05,0.999966,USA,SCH-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2355,749,076771_749_S3_,0.47551,0.52449,USA,Schmitz_1,42.04,-94.14,N,Brenton,NA,Natural Forest,Exact Location,2025,Leaves
2356,1518,091946_1518_S33_,3.30E-05,0.999967,USA,SDSF 2,45.4,-93.72,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2357,916,084329_11-916_S93_,0.000547,0.999453,USA,"SEPAC, #685, R4-T3",41.03,-85.99,Y,SEPAC,NA,Plantation with wild resources,City level,2025,Leaves
2358,917,084330_11-917_S94_,4.60E-05,0.999954,USA,"SEPAC, #851, R9-T7",41.91,-86.08,Y,SEPAC,NA,Plantation with wild resources,City level,2025,Leaves
2359,915,084328_11-915_S92_,0.000444,0.999556,USA,"SEPAC, #853, R4-T11",41.65,-87.04,Y,SEPAC,NA,Plantation with wild resources,City level,2025,Leaves
2360,918,084331_11-918_S95_,0.001729,0.998271,USA,"SEPAC, #856, R12-T6",42.14,-86.18,Y,SEPAC,NA,Plantation with wild resources,City level,2025,Leaves
2361,1511,091939_1511_S26_,4.70E-05,0.999953,USA,"Shimek State Forest, Lick Creek Unit",40.55,-91.62,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2362,1505,091933_1505_S20_,4.40E-05,0.999956,USA,SL 1,44.22,-94.2,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2363,2188,100845_2188_S380_,3.40E-05,0.999966,USA,Smartview1,36.927986,-80.188529,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2364,2544,108259_2544_S73_,0.22254,0.777446,USA,SpringHill_1,41.7862,-72.224464,N,Connoly,NA,suburban edge trees,Exact Location,2025,Leaves
2365,2545,108260_2545_S74_,0.000148,0.999727,USA,SpringHill_2,41.785957,-72.224691,N,Connoly,NA,suburban edge trees,Exact Location,2025,Leaves
2366,2546,101554_2546_S269_,0.676146,0.323854,USA,SpringHill_3,41.785802,-72.225805,N,Connoly,NA,suburban edge trees,Exact Location,2025,Leaves
2367,2547,101555_2547_S270_,0.258334,0.741666,USA,SpringHillSouth_1,41.7865,-72.223394,N,Connoly,NA,suburban edge trees,Exact Location,2025,Leaves
2368,2548,101556_2548_S271_,0.311317,0.688683,USA,SpringHillSouth_2,41.7865,-72.223394,N,Connoly,NA,suburban edge trees,Exact Location,2025,Leaves
2369,2549,101557_2549_S272_,0.297485,0.702515,USA,SpringHillSouth_3,41.7865,-72.223394,N,Connoly,NA,suburban edge trees,Exact Location,2025,Leaves
2370,1898,100552_1898_S87_,3.80E-05,0.999962,USA,SR_1,42.4647469,-89.2380773,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2371,1906,100563_1906_S98_,3.50E-05,0.999965,USA,SR_11,42.4675353,-89.2374366,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2372,1907,100564_1907_S99_,3.40E-05,0.999966,USA,SR_12,42.4694784,-89.2364247,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2373,1899,100553_1899_S88_,3.40E-05,0.999966,USA,SR_2,42.4645609,-89.2378999,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2374,1900,100554_1900_S89_,3.40E-05,0.999966,USA,SR_3,42.465999,-89.238493,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2375,1901,100555_1901_S90_,3.40E-05,0.999966,USA,SR_4,42.468762,-89.2373102,N,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2376,1902,100556_1902_S91_,3.40E-05,0.999966,USA,SR_5,42.46948,-89.237439,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2377,1903,100557_1903_S92_,3.40E-05,0.999966,USA,SR_6,42.469448,-89.23747,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2378,1904,100558_1904_S93_,3.40E-05,0.999966,USA,SR_9,42.4674403,-89.2379177,Y,Hoban,NA,Natural Forest,Exact Location,2025,Leaves
2379,709,079250_709_S255_,3.50E-05,0.999965,USA,"Sue 2, SuePuleo 2, Blandy 2",38.89,-77.95,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2380,723,079261_723_S266_,6.30E-05,0.999937,USA,"Sue 6, Blandy 12",38.89,-77.96,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2381,455,091198_455_S337_,3.50E-05,0.999965,USA,Sugarlands_1,35.67,-83.52,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
2382,456,091199_456_S338_,3.70E-05,0.999963,USA,Sugarlands_2,35.69,-83.54,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
2383,457,091200_457_S339_,3.50E-05,0.999965,USA,Sugarlands_3,35.69,-83.54,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
2384,458,091201_458_S340_,3.70E-05,0.999963,USA,Sugarlands_4,35.69,-83.53,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
2385,2088,100745_2088_S280_,3.40E-05,0.999966,USA,SVG-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2386,659,084423_12-659_S187_,0.627785,0.372215,USA,"T-106, BA4",35.14,-79.34,Y,Warwell,NA,Plantation,City level,2025,Leaves
2387,658,084422_12-658_S186_,0.000121,0.999879,USA,"T-114, B11",35.26,-77.69,Y,Warwell,NA,Plantation,City level,2025,Leaves
2388,2063,100720_2063_S255_,3.40E-05,0.999966,USA,TBY-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2389,2064,108219_2064_S33_,1.60E-05,0.99997,USA,TBY-02,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2390,2065,100722_2065_S257_,3.70E-05,0.999963,USA,TBY-03,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2391,2066,100723_2066_S258_,3.40E-05,0.999966,USA,TBY-04,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2392,893,084320_11-893_S84_,0.299339,0.700661,USA,Teresa Harrison,43.49,-84.28,N,Dority,NA,Plantation or private property,City level,2024,Leaves
2393,715,079252_715_S257_,3.90E-05,0.999961,USA,"Thom butter 3, Blandy 6",38.95,-78.02,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2394,707,079256_707_S261_,3.30E-05,0.999967,USA,"Thom butter 5, bb2 blandy 2",38.95,-78.02,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2395,712,079248_712_S253_,3.60E-05,0.999964,USA,"Thom butter 6, Blandy 4",38.95,-78.02,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2396,708,079251_708_S256_,4.30E-05,0.999957,USA,"Thom Lake 1, blandy 8",38.96,-78,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2397,722,079259_722_S264_,0.287555,0.712445,USA,"Thom Lake 2, Blandy 9",38.96,-78,Y,Tai,NA,Natural Forest,Exact Location,2025,Leaves
2398,2180,100837_2180_S372_,3.40E-05,0.999966,USA,Thompson2025_1,38.94462,-78.01454,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2399,2181,100838_2181_S373_,3.60E-05,0.999964,USA,Thompson2025_4,38.95462,-78.02381,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2400,2182,100839_2182_S374_,3.40E-05,0.999966,USA,Thompson2025_5,38.95517,-78.02163,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2401,2183,100840_2183_S375_,3.40E-05,0.999966,USA,Thompson2025_7,38.95435,-78.02084,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2402,Quebec-TP1,084162_Quebec-TP1_S118_,3.40E-05,0.999966,Quebec,TP1,45.94,-75.34,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2403,Quebec-TP10,084165_Quebec-TP10_S121_,3.70E-05,0.999963,Quebec,TP10,45.94,-75.34,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2404,Quebec-TP13,084166_Quebec-TP13_S122_,3.60E-05,0.999964,Quebec,TP13,45.94,-75.34,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2405,Quebec-TP17,084167_Quebec-TP17_S123_,3.30E-05,0.999967,Quebec,TP17,45.94,-75.34,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2406,Quebec-TP18,084168_Quebec-TP18_S124_,3.40E-05,0.999966,Quebec,TP18,45.94,-75.34,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2407,Quebec-TP21,084169_Quebec-TP21_S125_,3.70E-05,0.999963,Quebec,TP21,45.94,-75.34,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2408,Quebec-TP29,084170_Quebec-TP29_S126_,3.40E-05,0.999966,Quebec,TP29,45.94,-75.34,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2409,Quebec-TP30,084171_Quebec-TP30_S127_,3.40E-05,0.999966,Quebec,TP30,45.94,-75.34,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2410,Quebec-TP5,084163_Quebec-TP5_S119_,3.40E-05,0.999966,Quebec,TP5,45.94,-75.34,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2411,Quebec-TP9,084164_Quebec-TP9_S120_,3.40E-05,0.999966,Quebec,TP9,45.94,-75.34,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2412,Quebec-TR11,084174_Quebec-TR11_S130_,3.40E-05,0.999966,Quebec,TR11,46.34,-72.54,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2413,Quebec-TR13,084175_Quebec-TR13_S131_,3.40E-05,0.999966,Quebec,TR13,46.34,-72.54,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2414,Quebec-TR17,084176_Quebec-TR17_S132_,3.40E-05,0.999966,Quebec,TR17,46.34,-72.54,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2415,Quebec-TR19,084177_Quebec-TR19_S133_,0.000418,0.999582,Quebec,TR19,46.34,-72.54,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2416,Quebec-TR21,084178_Quebec-TR21_S134_,3.70E-05,0.999963,Quebec,TR21,46.34,-72.54,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2417,Quebec-TR27,084179_Quebec-TR27_S135_,0.000151,0.999849,Quebec,TR27,46.34,-72.54,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2418,Quebec-TR29,084180_Quebec-TR29_S136_,3.60E-05,0.999964,Quebec,TR29,46.34,-72.54,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2419,Quebec-TR30,084181_Quebec-TR30_S137_,5.80E-05,0.999942,Quebec,TR30,46.34,-72.54,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2420,Quebec-TR7,084172_Quebec-TR7_S128_,4.20E-05,0.999958,Quebec,TR7,46.34,-72.54,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2421,Quebec-TR9,084173_Quebec-TR9_S129_,3.40E-05,0.999966,Quebec,TR9,46.34,-72.54,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2422,540,079243_540_S248_,0.468864,0.531136,USA,Tree 1,41.48,-81.56,N,Huang,NA,Plantation with wild resources,Exact Location,2025,Leaves
2423,541,079244_541_S249_,0.475045,0.524955,USA,Tree 2,41.48,-81.56,N,Huang,NA,Plantation with wild resources,Exact Location,2025,Leaves
2424,517,079129_517_S134_,3.30E-05,0.999967,USA,Tree#1,37.28,-85.87,Y,Middleton,NA,Plantation or private property,Exact Location,2025,Leaves
2425,518,079128_518_S133_,3.60E-05,0.999964,USA,Tree#2,37.31,-85.77,Y,Middleton,NA,Plantation or private property,Exact Location,2025,Leaves
2426,751,076775_751_S7_,0.211585,0.788415,USA,Tree_1,43.49,-71.45,N,Crandall,NA,Natural Forest,Exact Location,2024,Leaves
2427,752,076776_752_S8_,0.280329,0.719671,USA,Tree_2,43.49,-71.45,N,Crandall,NA,Natural Forest,Exact Location,2024,Leaves
2428,909,084303_11-909_S67_,3.40E-05,0.999966,USA,treesnap #2189547641,41.64,-81.27,Y,Holden,NA,Natural Forest,Exact Location,2025,Leaves
2429,908,084302_11-908_S66_,3.60E-05,0.999964,USA,treesnap #8851407416,41.61,-81.31,Y,Holden,NA,Natural Forest,Exact Location,2025,Leaves
2430,466,091209_466_S348_,4.50E-05,0.999955,USA,Tremont_1,35.65,-83.7,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
2431,2077,100734_2077_S269_,3.40E-05,0.999966,USA,TRI-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2432,2067,100724_2067_S259_,3.40E-05,0.999966,USA,TUDS-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2433,2068,100725_2068_S260_,3.30E-05,0.999967,USA,TUDS-02,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
2434,1141,092285_1141_S372_,3.40E-05,0.999966,USA,turner1,37.24,-80.41,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2435,1482,085961_1482_S285_,4.90E-05,0.999951,USA,Utepils 1,44.98,-93.31,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2436,1495,091923_1495_S10_,3.90E-05,0.999961,USA,VALEWMA1,44.56,-93.94,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2437,Quebec-VB13,084185_Quebec-VB13_S141_,3.40E-05,0.999966,Quebec,VB13,46.86,-71.42,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2438,Quebec-VB17,084186_Quebec-VB17_S142_,3.50E-05,0.999965,Quebec,VB17,46.86,-71.42,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2439,Quebec-VB20,084187_Quebec-VB20_S143_,3.40E-05,0.999966,Quebec,VB20,46.86,-71.42,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2440,Quebec-VB21,084188_Quebec-VB21_S144_,4.30E-05,0.999957,Quebec,VB21,46.86,-71.42,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2441,Quebec-VB25,084189_Quebec-VB25_S145_,7.60E-05,0.999924,Quebec,VB25,46.86,-71.42,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2442,Quebec-VB29,084190_Quebec-VB29_S146_,3.90E-05,0.999961,Quebec,VB29,46.86,-71.42,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2443,Quebec-VB30,084191_Quebec-VB30_S147_,3.50E-05,0.999965,Quebec,VB30,46.86,-71.42,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2444,Quebec-VB7,084183_Quebec-VB7_S139_,3.40E-05,0.999966,Quebec,VB7,46.86,-71.42,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2445,Quebec-VB9,084184_Quebec-VB9_S140_,3.50E-05,0.999965,Quebec,VB9,46.86,-71.42,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2446,53-16-33,091145_53-16-33_S284_,0.765731,0.234269,USA,Vera_MO,39.37838,-91.14514,N,HTIRC,182,Plantation with wild resources,suburban edge trees,2025,Seeds
2447,2169,100826_2169_S361_,0.000118,0.999882,USA,VirginiaCreeper1,36.64342,-81.74222,N,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2448,1196,095464_1196_S331_,3.40E-05,0.999966,USA,voshart drive #1,43.64,-91.32,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2449,Quebec-VP1,084192_Quebec-VP1_S148_,3.30E-05,0.999967,Quebec,VP1,45.08,-72.3,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2450,Quebec-VP13,084195_Quebec-VP13_S151_,3.40E-05,0.999966,Quebec,VP13,45.08,-72.3,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2451,Quebec-VP20,084196_Quebec-VP20_S152_,3.30E-05,0.999967,Quebec,VP20,45.08,-72.3,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2452,Quebec-VP21,084197_Quebec-VP21_S153_,3.40E-05,0.999966,Quebec,VP21,45.08,-72.3,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2453,Quebec-VP22,084198_Quebec-VP22_S154_,3.60E-05,0.999964,Quebec,VP22,45.08,-72.3,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2454,Quebec-VP25,084199_Quebec-VP25_S155_,3.40E-05,0.999966,Quebec,VP25,45.08,-72.3,Y,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2455,Quebec-VP29,084200_Quebec-VP29_S156_,3.60E-05,0.999964,Quebec,VP29,45.08,-72.3,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2456,Quebec-VP30,084201_Quebec-VP30_S157_,4.20E-05,0.999958,Quebec,VP30,45.08,-72.3,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2457,Quebec-VP9,084194_Quebec-VP9_S150_,3.30E-05,0.999967,Quebec,VP9,45.08,-72.3,N,Martin Williams,NA,Natural Forest,City level,2025,Leaves
2458,2291,101389_2291_S104_,6.10E-05,0.999939,USA,VTAD1*,44.005678,-72.856192,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2459,2294,108242_2294_S56_,1.60E-05,0.999969,USA,VTBE15*,44.48622928,-73.04069782,,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2460,726,076790_726_S22_,3.40E-05,0.999966,USA,VTBE80,43.01,-73.2,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2461,2299,101397_2299_S112_,0.001206,0.998794,USA,VTCH37*,44.2666,-72.5979,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2462,2307,101405_2307_S120_,3.50E-05,0.999965,USA,VTCH40,44.26765,-73.00115,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2463,2315,101413_2315_S128_,3.90E-05,0.999961,USA,VTCH50,44.48622928,-73.04069782,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2464,2311,101409_2311_S124_,3.60E-05,0.999964,USA,VTCH51,44.48622928,-73.04069782,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2465,745,076798_745_S30_,3.40E-05,0.999966,USA,VTCH52,44.58,-73.45,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2466,2317,101415_2317_S130_,3.40E-05,0.999966,USA,VTCH52*,44.48622928,-73.04069782,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2467,727,076795_727_S27_,3.40E-05,0.999966,USA,VTCH53,44.35,-73.27,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2468,2308,108243_2308_S57_,1.60E-05,0.999969,USA,VTCH53*,44.33641,-73.2432,,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2469,743,076793_743_S25_,3.40E-05,0.999966,USA,VTCH55,44.43,-73.49,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2470,2297,101395_2297_S110_,3.40E-05,0.999966,USA,VTCH55*,44.48622928,-73.04069782,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2471,729,076784_729_S16_,3.60E-05,0.999964,USA,VTCH79,44.44,-73,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2472,730,076796_730_S28_,3.40E-05,0.999966,USA,VTCH83,44.39,-73.15,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2473,731,076789_731_S21_,3.50E-05,0.999965,USA,VTFR74,44.89,-72.73,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2474,1542,091970_1542_S57_,3.40E-05,0.999966,USA,VTFR81,44.82,-73.07,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2475,1543,091971_1543_S58_,3.80E-05,0.999962,USA,VTFR82,44.81,-73.1,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2476,734,076797_734_S29_,3.40E-05,0.999966,USA,VTOL76,44.65,-72.22,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2477,735,076788_735_S20_,3.90E-05,0.999961,USA,VTOL77,44.74,-72.25,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2478,736,076783_736_S15_,3.70E-05,0.999963,USA,VTOL84,44.91,-72.46,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2479,737,076791_737_S23_,3.60E-05,0.999964,USA,VTOR78,44.44,-73,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2480,738,076785_738_S17_,3.40E-05,0.999966,USA,VTRU14,43.18,-73.01,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2481,2303,101401_2303_S116_,3.40E-05,0.999966,USA,VTRU58,43.57581969,-73.03810189,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2482,2313,101411_2313_S126_,4.40E-05,0.999956,USA,VTRU60,43.57581969,-73.03810189,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2483,739,076794_739_S26_,0.478573,0.521427,USA,VTRU70,43.66,-73.11,N,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2484,740,076781_740_S13_,3.50E-05,0.999965,USA,VTRU8,43.28,-73.01,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2485,2309,101407_2309_S122_,3.50E-05,0.999965,USA,VTWA41,44.0636,-72.37565,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2486,2305,101403_2305_S118_,3.30E-05,0.999967,USA,VTWA9,44.28850001,-72.60803127,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2487,2301,101399_2301_S114_,3.60E-05,0.999964,USA,VTWS17,43.317554,-72.806978,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2488,741,076782_741_S14_,3.40E-05,0.999966,USA,VTWS19,43.88,-72.82,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2489,1580,092008_1580_S95_,3.50E-05,0.999965,USA,VTWS21,43.880851,-72.81356,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2490,2295,101393_2295_S108_,5.00E-05,0.99995,USA,VTWS22*,43.882019,-72.813916,,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2491,2289,101387_2289_S102_,3.50E-05,0.999965,USA,VTWS30,43.84329,-72.818827,Y,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2492,742,076780_742_S12_,3.40E-05,0.999966,USA,VTWS6,44.09,-73.37,Y,Tilly,NA,Natural Forest,Exact Location,2025,Leaves
2493,2293,101391_2293_S106_,3.60E-05,0.999964,USA,VTWS7,43.303735,-72.827374,N,Bergdahl,NA,Natural Forest,Exact Location,2025,Leaves
2494,2171,100828_2171_S363_,4.50E-05,0.999955,USA,WalnutGrove1,36.6891,-82.28104,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
2495,1658,092135_1658_S222_,0.480693,0.519307,USA,"warrenton,va",38.73,-77.79,N,Guite,NA,Natural Forest,Exact Location,2024,Leaves
2496,1528,091956_1528_S43_,3.40E-05,0.999966,USA,Waubonsie State Park,40.74,-95.6,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2497,1524,091952_1524_S39_,3.40E-05,0.999966,USA,Waypoint 505,45.24,-92.35,N,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2498,1525,091953_1525_S40_,0.000164,0.999836,USA,Waypoint 551,45.36,-88.39,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
2499,352,091233_352_S372_,3.40E-05,0.999966,USA,WIFO108,45.94,-88.98,Y,Rogers,NA,Natural Forest,Exact Location,2025,Leaves
2500,353,091226_353_S365_,3.40E-05,0.999966,USA,WIFO121,45.54,-88.81,Y,Rogers,NA,Natural Forest,Exact Location,2025,Leaves
2501,354,091232_354_S371_,3.50E-05,0.999965,USA,WIFO123,45.54,-88.81,Y,Rogers,NA,Natural Forest,Exact Location,2025,Leaves
2502,343,091239_343_S378_,4.30E-05,0.999957,USA,WIFO20,45.42,-88.54,Y,Rogers,NA,Natural Forest,Exact Location,2025,Leaves
2503,344,091224_344_S363_,3.40E-05,0.999966,USA,WIFO21,45.93,-88.99,Y,Rogers,NA,Natural Forest,Exact Location,2025,Leaves
